classification,sample,redir_no,redir_time,node_depth,requests_no,port_80,domain_is_ip,domain_len_avg,domain_entropy_avg,uri_len_avg,uri_entropy_avg,uri_ch_slash_total,uri_ch_slash_avg,uri_ch_amp_total,uri_ch_amp_avg,uri_ch_dash_total,uri_ch_dash_avg,uri_ch_plus_total,uri_ch_plus_avg,response_len_total,response_len_avg,bytes_shockwave_total,bytes_shockwave_avg,bytes_x-dosexec_total,bytes_x-dosexec_avg,bytes_java_total,bytes_java_avg,bytes_silverlight_total,bytes_silverlight_avg,bytes_javascript_total,bytes_javascript_avg,bytes_xml_total,bytes_xml_avg,bytes_zip_total,bytes_zip_avg,bytes_image_total,bytes_image_avg,bytes_html_total,bytes_html_avg,redir_referrer,redir_location,redir_html,redir_js,redir_iframe,redir_subdomain,redir_concat,redir_base64,redir_unknown,tld
1,2016-08-26-Rig-EK-sends-Graybird-second-run_missingC,0,0.0,0,1,1,0,17.0,3.3371753411230776,12.0,3.584962500721156,1,1.0,0,0.0,0,0.0,0,0.0,278,278.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,278,1.0,0,0,0,0,0,0,0,0,0,pl
1,2016-08-26-Rig-EK-sends-Graybird-second-run_missingC,1,0.757,1,4,1,0,28.0,3.780394654123195,229.25,5.857245721505957,4,1.0,1,0.25,11,2.75,0,0.0,272484,68121.0,46058,0.16903010818983866,221184,0.8117320650019818,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5242,0.01923782680817956,1,0,0,0,0,0,0,0,0,org
0,mskobr.ru[3],0,0.0,0,10,1,0,9.0,2.9477027792200903,29.4,3.7169638667897353,23,2.3,0,0.0,4,0.4,0,0.0,828951,82895.1,0,0.0,20127,0.0242800841062982,0,0.0,0,0.0,611388,0.7375441974254208,0,0.0,0,0.0,5314,0.006410511598393632,5033,0.006071528956476318,0,0,0,0,0,0,0,0,0,ru
0,mskobr.ru[3],1,0.115,1,1,1,0,24.0,3.740601562950723,20.0,3.6464393446710153,3,3.0,0,0.0,0,0.0,0,0.0,3876,3876.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,ru
0,xxinn887.com[2],0,0.0,0,6,1,0,12.0,3.084962500721156,56.16666666666666,2.2878620581894844,7,1.1666666666666667,1,0.16666666666666666,1,0.16666666666666666,0,0.0,17867,2977.833333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,43,0.002406671517322438,17824,0.9975933284826776,0,0,0,0,0,0,0,0,0,com
0,xxinn887.com[2],1,0.375,1,6,1,0,14.0,3.378783493486176,36.333333333333336,4.138468763562895,12,2.0,0,0.0,16,2.6666666666666665,0,0.0,64567,10761.166666666666,0,0.0,0,0.0,0,0.0,0,0.0,55287,0.8562733284804931,0,0.0,0,0.0,9280,0.14372667151950688,0,0.0,1,0,0,1,0,0,0,0,0,com
0,exawarosu.net[0],0,0.0,0,11,1,0,13.0,3.3927474104487847,39.63636363636363,3.5078925580679647,19,1.7272727272727273,12,1.0909090909090908,2,0.18181818181818185,0,0.0,156371,14215.545454545454,0,0.0,0,0.0,0,0.0,0,0.0,18796,0.12020131610081153,0,0.0,0,0.0,6386,0.040838774453063546,91040,0.5822051403393212,0,0,0,0,0,0,0,0,0,net
0,exawarosu.net[0],1,0.36200000000000004,1,1,1,0,20.0,3.5219280948873624,11.0,3.2776134368191165,1,1.0,0,0.0,0,0.0,0,0.0,95170,95170.0,0,0.0,0,0.0,0,0.0,0,0.0,95170,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,com
0,moscow.megafon.ru[14],0,0.0,0,1,1,0,14.0,3.3248629576173574,69.0,4.709548731952358,4,4.0,0,0.0,0,0.0,0,0.0,14143,14143.0,0,0.0,0,0.0,0,0.0,0,0.0,14143,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,ru
0,moscow.megafon.ru[14],1,0.0,1,8,1,0,16.0,3.875,306.375,4.459124207892649,75,9.375,0,0.0,3,0.375,0,0.0,15769,1971.125,0,0.0,0,0.0,0,0.0,0,0.0,15468,0.9809119157841334,0,0.0,0,0.0,301,0.019088084215866573,0,0.0,1,0,0,0,0,0,0,0,0,ru
0,jamejamonline.ir[1],0,0.0,0,58,1,0,16.0,3.25,45.362068965517246,4.030622845983056,235,4.051724137931036,0,0.0,35,0.603448275862069,0,0.0,1559630,26890.172413793105,0,0.0,0,0.0,0,0.0,0,0.0,321348,0.2060411764328719,0,0.0,0,0.0,159920,0.10253714021915454,341556,0.21899809570218576,0,0,0,0,0,0,0,0,0,ir
0,jamejamonline.ir[1],1,0.021,1,45,1,0,22.0,3.3221793455166697,46.66666666666666,4.179685234052152,261,5.8,0,0.0,6,0.13333333333333333,0,0.0,1524265,33872.555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1524265,1.0,0,0.0,1,0,1,0,0,0,0,0,0,ir
0,babytree.com[5],0,0.0,0,1,1,0,12.0,3.2516291673878226,1.0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,140690,140690.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140690,1.0,0,0,0,0,0,0,0,0,0,com
0,babytree.com[5],1,0.7340000000000001,1,3,1,0,21.0,3.820888851350188,61.0,4.936270469150961,15,5.0,0,0.0,1,0.3333333333333333,0,0.0,363763,121254.33333333331,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,363763,1.0,0,0.0,1,0,1,0,0,0,0,0,0,com
0,maxifoot.fr[0],0,0.0,0,1,1,0,25.0,3.6430741894285688,14.0,2.896291529045929,3,3.0,0,0.0,0,0.0,0,0.0,40316,40316.0,0,0.0,0,0.0,0,0.0,0,0.0,40316,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,com
0,maxifoot.fr[0],1,0.835,1,1,1,0,29.0,3.8404025467025056,19.0,3.5368867237421693,2,2.0,0,0.0,0,0.0,0,0.0,68019,68019.0,0,0.0,0,0.0,0,0.0,0,0.0,68019,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,0,com
0,gongkong.com[9],0,0.0,0,42,1,0,16.0,2.858458593344351,36.80952380952381,3.789654929731928,169,4.023809523809525,0,0.0,6,0.14285714285714285,0,0.0,1077494,25654.61904761905,0,0.0,0,0.0,0,0.0,0,0.0,152963,0.14196181138827688,0,0.0,0,0.0,649210,0.6025184362975571,238452,0.22130239240311314,0,0,0,0,0,0,0,0,0,com
0,gongkong.com[9],1,0.0,1,1,1,0,19.0,3.0503018554349826,27.0,3.736006946447657,3,3.0,0,0.0,1,1.0,0,0.0,20604,20604.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20604,1.0,0,0.0,1,0,1,0,0,0,0,0,0,com
0,exawarosu.net[4],0,0.0,0,11,1,0,13.0,3.3927474104487847,39.63636363636363,3.5078925580679647,19,1.7272727272727273,12,1.0909090909090908,2,0.18181818181818185,0,0.0,156371,14215.545454545454,0,0.0,0,0.0,0,0.0,0,0.0,18796,0.12020131610081153,0,0.0,0,0.0,6386,0.040838774453063546,91040,0.5822051403393212,0,0,0,0,0,0,0,0,0,net
0,exawarosu.net[4],1,3.415,1,1,1,0,20.0,3.1709505944546685,13.0,3.2389012566026314,2,2.0,0,0.0,0,0.0,0,0.0,3224,3224.0,0,0.0,0,0.0,0,0.0,0,0.0,3224,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,net
0,house365.com[0],0,0.0,0,6,1,0,16.0,3.452819531114784,23.33333333333333,3.1545680702643897,18,3.0,0,0.0,0,0.0,0,0.0,46033,7672.166666666668,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9315,0.20235483240284144,31046,0.6744292138248648,0,0,0,0,0,0,0,0,0,com
0,house365.com[0],1,0.268,1,8,1,0,18.0,3.83659166810898,42.0,4.03869520929537,40,5.0,0,0.0,0,0.0,0,0.0,575622,71952.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,575622,1.0,0,0.0,1,0,1,0,0,0,0,0,0,com
